Date,Username,Tweet-text,Tweet Link,Retweets,Likes,TweetImageUrl,Image
2015/03/17_11:27,https://twitter.com/BarackObama,Happy Saint Patrick's Day.pic.twitter.com/i2hxSFrYGB,https://twitter.com/BarackObama/status/577899060276772864,3282,7378,https://pbs.twimg.com/media/CAUcIerU8AAdZ3M.jpg,
2015/03/17_09:37,https://twitter.com/BarackObama,WATCH: President Obama discusses #CollegeOpportunity with students from across the country.http://ofa.bo/g3xM ,https://twitter.com/BarackObama/status/577871359264485376,566,1125,,
2015/03/16_14:00,https://twitter.com/BarackObama,Before this round ends help decide who advances in the Climate Change Fantasy Tournament: http://ofa.bo/e3ds  #ChampionDenier,https://twitter.com/BarackObama/status/577575221043003394,577,1119,,
2015/03/16_10:10,https://twitter.com/BarackObama,Thanks to #Obamacare 16.4 million more Americans have the security of health coverage. http://ofa.bo/g3tg ,https://twitter.com/BarackObama/status/577517330663677952,1146,2378,,
2015/03/14_06:47,https://twitter.com/BarackObama,In the weekly address President Obama lays out his plan for quality affordable higher education for all Americans:http://ofa.bo/d3U2 ,https://twitter.com/BarackObama/status/576741528334409728,1036,2149,,
2015/03/13_14:51,https://twitter.com/BarackObama,Read how the Obama administration is fighting state bans on same-sex marriage: http://ofa.bo/q3gx  #LoveIsLove,https://twitter.com/BarackObama/status/576500839767904256,1090,2285,,
2015/03/13_10:09,https://twitter.com/BarackObama,Time to weigh in—who deserves the #ChampionDenier title? http://ofa.bo/a3UZ ,https://twitter.com/BarackObama/status/576429838279401472,423,1011,,
2015/03/13_08:31,https://twitter.com/BarackObama,For real though: http://ofa.bo/g3cJ  #CanILive,https://twitter.com/BarackObama/status/576405288837726208,1512,2145,,
2015/03/12_14:33,https://twitter.com/BarackObama,We've already tripled wind energy in America but there's more we can do. http://ofa.bo/h3eS  #SwitchToClean,https://twitter.com/BarackObama/status/576133874511519744,873,1724,,
2015/03/12_12:37,https://twitter.com/BarackObama,Who will take home the title of #ChampionDenier? Vote now: http://ofa.bo/p3jr pic.twitter.com/l8TGDshzIg,https://twitter.com/BarackObama/status/576104761679708160,697,1213,https://pbs.twimg.com/media/B_68NwjUYAA2Z_D.png,
2015/03/10_17:46,https://twitter.com/BarackObama,ICYMI: Nearly 11.7 million Americans enrolled in health care through the open marketplace. http://ofa.bo/f3a7 ,https://twitter.com/BarackObama/status/575457817827500035,747,1560,,
2015/03/10_15:32,https://twitter.com/BarackObama,Solar power is growing at record rates supporting American jobs and helping fight climate change: http://ofa.bo/h3aT  #SwitchToClean,https://twitter.com/BarackObama/status/575424033669283840,1629,2283,,
2015/03/10_13:54,https://twitter.com/BarackObama,We're making big strides in combating climate change—but more can be done. #ActOnClimatepic.twitter.com/VOhJDGMtMH,https://twitter.com/BarackObama/status/575399369370816513,1088,1749,https://pbs.twimg.com/media/B_w6rH3UcAAY4bN.png,
2015/03/10_11:21,https://twitter.com/BarackObama,No matter who you are or where you come from not only can you succeed but you can help everybody else succeed. —President Obama,https://twitter.com/BarackObama/status/575360948346597376,3585,4002,,
2015/03/10_11:21,https://twitter.com/BarackObama,Inspire us. Lead us. Be the Americans that we need you to be. —President Obama #CollegeOpportunity,https://twitter.com/BarackObama/status/575360751453384705,710,1631,,
2015/03/10_11:18,https://twitter.com/BarackObama,Change doesn't happen by itself. It happens because people get organized. —President Obama,https://twitter.com/BarackObama/status/575360008067547136,2365,2793,,
2015/03/10_11:14,https://twitter.com/BarackObama,You're not just investing in yourself—you're investing in your nation. —President Obama #CollegeOpportunity,https://twitter.com/BarackObama/status/575359157341020162,867,1622,,
2015/03/10_11:13,https://twitter.com/BarackObama,We're trying to make sure that across the board more and more young people can afford to go to college. —President Obama,https://twitter.com/BarackObama/status/575358846841061376,876,1848,,
2015/03/10_11:10,https://twitter.com/BarackObama,I sent Congress a bold new plan to bring down the cost of community college to zero. —President Obama #CollegeOpportunity,https://twitter.com/BarackObama/status/575358193557053440,989,2053,,
2015/03/10_11:08,https://twitter.com/BarackObama,I'm only standing here because of scholarships and loans and work study. —President Obama #CollegeOpportunity,https://twitter.com/BarackObama/status/575357492235911169,1074,2147,,
2015/03/10_11:07,https://twitter.com/BarackObama,I believe America is not a place where higher education is a privilege reserved for the few. —President Obama #CollegeOpportunity,https://twitter.com/BarackObama/status/575357323637432320,1385,2224,,
2015/03/10_11:05,https://twitter.com/BarackObama,The ability to compete in the global economy depends on us having the world's most skilled best educated workforce. —President Obama,https://twitter.com/BarackObama/status/575356821247938560,757,1346,,
2015/03/10_11:04,https://twitter.com/BarackObama,Your most valuable asset is your imagination. —President Obama #CollegeOpportunity,https://twitter.com/BarackObama/status/575356634781736960,1393,1943,,
2015/03/10_11:02,https://twitter.com/BarackObama,Today a college degree is the surest ticket to the middle class. —President Obama #CollegeOpportunity,https://twitter.com/BarackObama/status/575356062678691840,748,1460,,
2015/03/10_11:01,https://twitter.com/BarackObama,After the worst economic crisis of our lifetimes over the past five years our economy has created 12 million new jobs. —President Obama,https://twitter.com/BarackObama/status/575355922312138754,686,1327,,
2015/03/10_11:00,https://twitter.com/BarackObama,I believe that higher education is one of the best investments anybody can make in their future. —President Obama #CollegeOpportunity,https://twitter.com/BarackObama/status/575355612772478977,1438,1948,,
2015/03/10_10:53,https://twitter.com/BarackObama,LIVE: President Obama is talking to students at @GeorgiaTech about how to make college in America more affordable. http://ofa.bo/h3Yv ,https://twitter.com/BarackObama/status/575353849248026624,382,813,,
2015/03/10_09:36,https://twitter.com/BarackObama,Tune in at 1:30 p.m. ET to watch President Obama discuss college affordability at @GeorgiaTech: http://ofa.bo/r3Zh ,https://twitter.com/BarackObama/status/575334394740674560,2093,948,,
2015/03/09_08:43,https://twitter.com/BarackObama,Watch President Obama and @FLOTUS reflect on their visit to Selma: http://ofa.bo/q3Wl  #Selma50,https://twitter.com/BarackObama/status/574958779046846464,560,1128,,
2015/03/08_16:07,https://twitter.com/BarackObama,Women make immeasurable contributions to our world. —President Obama #HappyInternationalWomensDaypic.twitter.com/IcllNqPgcR,https://twitter.com/BarackObama/status/574707955699818496,7706,11209,https://pbs.twimg.com/media/B_nF1vzWYAAns7C.jpg,
2015/03/07_12:58,https://twitter.com/BarackObama,We honor those who walked so we could run. We must run so our children soar. —President Obama #Selma50 #MarchOn,https://twitter.com/BarackObama/status/574313308028801024,5866,6308,,
2015/03/07_12:56,https://twitter.com/BarackObama,What a glorious task we are given to continually try to improve this great nation of ours. —President Obama #Selma50 #MarchOn,https://twitter.com/BarackObama/status/574312751742513152,1703,2696,,
2015/03/07_12:54,https://twitter.com/BarackObama,We respect the past but we don’t pine for the past. We don’t fear the future. —President Obama #Selma50 #MarchOn,https://twitter.com/BarackObama/status/574312262254608384,2153,2918,,
2015/03/07_12:52,https://twitter.com/BarackObama,We know America is what we make of it. —President Obama #Selma50 #MarchOn,https://twitter.com/BarackObama/status/574311631833993217,1183,2085,,
2015/03/07_12:50,https://twitter.com/BarackObama,We can make sure every person willing to work has the dignity of a job and a fair wage and a real voice. —President Obama #Selma50,https://twitter.com/BarackObama/status/574311117637427200,1464,2284,,
2015/03/07_12:49,https://twitter.com/BarackObama,With effort we can roll back poverty and the roadblocks to opportunity. —President Obama #Selma50 #MarchOn,https://twitter.com/BarackObama/status/574310835759280129,892,1582,,
2015/03/07_12:47,https://twitter.com/BarackObama,This is work for all Americans and not just some. Not just whites. Not just blacks. —President Obama #Selma50 #MarchOn,https://twitter.com/BarackObama/status/574310317263618049,1358,2015,,
2015/03/07_12:45,https://twitter.com/BarackObama,Selma teaches us too that action requires that we shed our cynicism. —President Obama #Selma50 #MarchOn,https://twitter.com/BarackObama/status/574309869408423936,1202,1760,,
2015/03/07_12:43,https://twitter.com/BarackObama,If Selma taught us anything it’s that our work is never done. —President Obama #Selma50 #MarchOn,https://twitter.com/BarackObama/status/574309331417612288,2434,2784,,
2015/03/07_12:41,https://twitter.com/BarackObama,Young people can draw strength from this place where the powerless could change the world’s greatest power. —President Obama #Selma50,https://twitter.com/BarackObama/status/574308899072966657,1856,2083,,
2015/03/07_12:39,https://twitter.com/BarackObama,That’s what this movement was all about—one leg in our long journey toward freedom. —President Obama #Selma50 #MarchOn,https://twitter.com/BarackObama/status/574308295072157696,775,1282,,
2015/03/07_12:37,https://twitter.com/BarackObama,What greater form of patriotism is there than the belief that America is not yet finished. —President Obama #Selma50 #MarchOn,https://twitter.com/BarackObama/status/574307813364727808,1766,2434,,
2015/03/07_12:35,https://twitter.com/BarackObama,What could be more American than what happened in this place? —President Obama #Selma50 #MarchOn,https://twitter.com/BarackObama/status/574307375521333248,745,1331,,
2015/03/07_12:33,https://twitter.com/BarackObama,They proved that nonviolent change is possible. That love and hope can conquer hate. —President Obama #Selma50,https://twitter.com/BarackObama/status/574306819004305409,1938,2203,,
2015/03/07_12:31,https://twitter.com/BarackObama,What enormous faith these men and women had—faith in God but also faith in America. —President Obama #Selma50,https://twitter.com/BarackObama/status/574306519258382336,932,1578,,
2015/03/07_12:30,https://twitter.com/BarackObama,It was not a clash of armies but a clash of wills; a contest to determine the true meaning of America. —President Obama #Selma50,https://twitter.com/BarackObama/status/574306074041401344,777,1194,,
2015/03/07_12:27,https://twitter.com/BarackObama,There are places and moments in America where this nation’s destiny has been decided ... Selma is such a place. —President Obama #MarchOn,https://twitter.com/BarackObama/status/574305445390647296,1142,1538,,
2015/03/07_12:18,https://twitter.com/BarackObama,LIVE: President Obama is speaking at the Edmund Pettus Bridge on the 50th anniversary of the Selma marches. http://ofa.bo/j3RJ  #Selma50,https://twitter.com/BarackObama/status/574303070689095680,885,1163,,
2015/03/07_10:56,https://twitter.com/BarackObama,Tune in at 2:35 p.m. ET to watch President Obama speak in Selma Alabama: http://ofa.bo/c3Hx  #MarchOnpic.twitter.com/COHzBaUleZ,https://twitter.com/BarackObama/status/574282500463312899,1749,2297,https://pbs.twimg.com/media/B_hC5BXUYAAnP3C.png,
2015/03/07_07:23,https://twitter.com/BarackObama,WATCH: President Obama discusses the need to encourage the education of girls around the globe. http://ofa.bo/f3TE  #LetGirlsLearn,https://twitter.com/BarackObama/status/574228892820586496,1092,1818,,
2015/03/06_14:57,https://twitter.com/BarackObama,Learn about the legacy of Selma listen to stories from courageous civil rights activists and #MarchOn: http://ofa.bo/b3K2 ,https://twitter.com/BarackObama/status/573980725113827329,1202,1849,,
2015/03/06_11:11,https://twitter.com/BarackObama,LIVE: President Obama is participating in a town hall at @BenedictEDU about youth opportunities. http://ofa.bo/b3K0 ,https://twitter.com/BarackObama/status/573923776158552064,379,783,,
2015/03/06_09:07,https://twitter.com/BarackObama,Our economy added 295000 jobs last month—that's a record 60 consecutive months of private-sector job growth:http://ofa.bo/p3Yb ,https://twitter.com/BarackObama/status/573892580401770496,1099,1660,,
2015/03/05_10:53,https://twitter.com/BarackObama,The number of uninsured Americans continues to drop within the first two months of 2015:http://ofa.bo/f3Oz ,https://twitter.com/BarackObama/status/573557028129374208,714,1482,,
2015/03/05_08:19,https://twitter.com/BarackObama,The unemployment rate dropped in every single state during 2014—the first time that's happened in 30 years.http://ofa.bo/b3H3 ,https://twitter.com/BarackObama/status/573518316087676928,2220,3015,,
